지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
용산구,202107,6,8,0,0,3,0,1,5,1,0,1,1,0,0,7,0
용산구,202108,3,12,0,2,3,0,0,0,1,0,1,2,0,0,14,0
용산구,202109,7,6,0,0,0,0,0,1,1,2,2,1,0,0,15,0
용산구,202110,1,3,0,0,0,0,0,1,0,0,0,1,0,0,3,0
은평구,201902,0,2,0,0,4,1,0,0,1,1,1,2,0,0,14,0
은평구,201903,5,16,0,0,16,0,0,0,5,3,2,26,0,1,50,0
은평구,201904,2,6,0,0,4,0,1,0,1,0,1,4,0,0,22,0
은평구,201905,1,3,0,0,1,0,0,0,1,1,1,5,0,0,17,0
은평구,201906,0,6,0,0,4,0,0,0,1,0,0,5,0,0,19,0
은평구,201907,0,4,0,0,2,0,0,0,2,0,1,4,0,0,16,0
은평구,201908,1,2,0,0,5,0,0,0,1,0,0,3,0,1,14,0
은평구,201909,2,8,1,0,6,0,0,1,2,0,1,6,0,0,29,0
은평구,201910,0,8,0,0,1,0,0,0,1,2,0,4,0,0,14,0
은평구,201911,0,6,0,0,4,0,0,0,1,2,1,5,0,0,8,0
은평구,201912,3,5,0,0,7,0,0,0,2,0,1,7,0,1,13,0
은평구,202001,0,7,0,0,2,0,0,1,0,0,0,3,0,0,13,0
은평구,202002,0,4,0,0,2,0,0,0,1,1,2,5,0,0,7,0
은평구,202003,2,10,0,0,5,0,0,1,7,2,2,23,0,0,38,0
은평구,202004,0,2,0,0,3,0,0,0,4,0,0,5,0,0,11,0
은평구,202005,1,6,0,1,2,0,0,0,2,0,1,3,0,0,15,0
은평구,202006,2,3,0,0,0,0,0,0,3,2,3,4,0,1,17,0
은평구,202007,1,3,0,0,2,0,0,0,1,0,1,3,0,0,12,0
은평구,202008,1,6,0,0,2,0,0,0,3,1,0,5,0,0,23,0
은평구,202009,0,5,0,0,3,2,0,0,0,1,1,2,0,0,8,0
은평구,202010,2,3,0,0,2,0,0,0,1,1,0,3,0,0,12,0
은평구,202011,0,3,0,1,0,0,0,0,1,0,0,10,0,0,13,0
은평구,202012,0,4,0,0,7,1,1,0,1,0,2,7,0,0,18,0
은평구,202101,2,4,0,0,2,0,0,0,1,0,0,1,0,0,17,0
은평구,202102,1,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0
은평구,202103,0,0,0,0,0,0,0,0,0,1,0,3,0,0,6,0
은평구,202104,1,7,0,1,2,0,0,0,0,1,1,7,0,0,16,0
은평구,202105,1,7,0,0,3,0,0,0,3,0,1,6,0,1,13,0
은평구,202106,1,3,0,1,3,1,0,0,3,2,0,0,0,0,26,0
은평구,202107,0,5,0,0,2,0,0,0,0,0,1,0,0,0,12,0
은평구,202108,2,5,0,0,3,0,0,0,0,0,1,5,0,0,16,0
은평구,202109,0,6,0,0,2,0,0,0,3,1,1,5,0,0,17,0
은평구,202110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0
종로구,201902,6,2,0,0,2,1,0,1,3,0,2,3,0,0,14,0
종로구,201903,7,6,1,0,2,0,1,2,1,0,1,0,0,0,13,0
종로구,201904,7,2,0,0,1,1,0,2,1,0,0,1,0,0,15,0
종로구,201905,4,4,0,0,2,0,0,0,3,0,1,2,0,0,8,0
종로구,201906,4,6,0,0,5,0,0,0,2,1,3,0,0,0,8,0
종로구,201907,5,6,0,1,2,0,0,1,1,1,2,3,0,0,12,0
종로구,201908,6,2,0,0,2,0,0,0,1,0,0,2,0,0,11,0
종로구,201909,4,4,0,0,1,0,0,0,0,0,0,1,0,0,14,0
종로구,201910,5,6,1,0,1,0,0,0,3,0,0,1,0,0,9,0
종로구,201911,8,4,0,0,1,1,0,0,1,1,0,0,0,0,15,0
종로구,201912,3,0,0,0,1,0,0,1,1,0,0,1,0,0,15,0
종로구,202001,5,1,0,0,1,0,0,3,1,0,2,0,0,0,17,0
종로구,202002,7,5,0,0,0,0,0,2,3,0,4,1,0,0,19,0
종로구,202003,3,6,0,0,2,0,0,2,3,0,1,1,0,0,13,0
종로구,202004,5,4,0,2,5,0,0,2,0,0,0,2,0,1,8,0
종로구,202005,2,7,0,2,3,2,0,1,3,0,1,0,0,0,8,0
종로구,202006,8,3,0,0,2,0,0,1,2,0,1,2,0,0,15,0
종로구,202007,4,3,0,1,0,1,0,2,2,0,0,0,0,0,12,0
종로구,202008,5,7,0,0,6,0,0,0,1,1,0,0,0,0,18,0
종로구,202009,9,11,0,0,1,1,0,1,1,0,0,0,0,0,14,0
종로구,202010,1,9,0,0,3,0,0,0,1,0,0,3,0,0,19,0
종로구,202011,6,9,0,0,3,0,0,3,0,0,1,0,0,0,22,0
종로구,202012,6,12,0,0,4,0,0,2,2,0,0,2,0,0,14,0
종로구,202101,4,6,0,0,3,1,0,0,4,0,1,0,0,0,15,1
종로구,202102,4,8,0,0,1,0,0,1,3,1,0,0,0,0,13,0
종로구,202103,5,7,0,0,3,0,0,1,0,0,0,0,0,0,12,0
종로구,202104,4,9,0,2,2,2,0,0,1,0,1,0,0,1,18,0
종로구,202105,6,9,0,1,2,0,0,3,1,0,4,1,0,0,9,0
종로구,202106,4,5,0,1,2,0,0,2,0,1,0,0,0,0,12,0
종로구,202107,3,5,0,1,2,0,0,2,0,0,0,0,0,0,8,0
종로구,202108,6,11,0,2,4,0,0,0,1,0,1,3,0,0,17,0
종로구,202109,4,9,1,1,5,0,0,1,5,0,1,1,0,0,12,1
종로구,202110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
중구,201902,3,4,1,1,2,0,0,0,0,0,1,2,0,0,11,0
중구,201903,2,4,0,5,2,0,1,0,2,0,2,3,0,0,14,0
중구,201904,3,4,0,0,3,0,1,1,0,0,2,1,0,0,15,0
중구,201905,1,4,0,2,1,1,0,0,2,0,1,3,0,0,10,0
중구,201906,1,6,0,2,3,0,0,2,2,0,0,0,0,0,18,0
중구,201907,4,7,0,1,3,0,0,0,3,0,2,0,1,0,10,0
중구,201908,5,5,0,2,1,0,1,1,1,0,1,1,0,0,12,0
중구,201909,2,5,0,0,5,1,0,0,1,0,2,2,0,0,11,0
중구,201910,2,3,0,0,3,0,0,1,1,0,3,1,0,0,17,0
중구,201911,3,0,0,1,4,0,0,1,7,0,3,2,0,0,9,0
중구,201912,1,4,0,0,4,0,0,1,3,0,0,3,0,0,9,0
중구,202001,3,5,0,2,4,0,0,0,2,0,1,1,0,0,9,0
중구,202002,1,0,0,2,3,0,0,0,3,0,0,1,0,0,12,0
중구,202003,2,3,2,0,0,2,0,0,2,0,1,0,0,0,4,0
중구,202004,2,5,0,4,2,1,0,1,2,0,2,2,0,0,13,0
중구,202005,3,3,2,0,2,0,0,1,2,1,1,4,0,0,8,0
중구,202006,2,4,0,2,3,0,0,0,4,0,2,2,0,0,14,1
중구,202007,2,5,0,1,0,0,0,0,1,0,2,0,1,0,18,0
중구,202008,7,7,1,0,2,2,0,1,6,0,4,2,1,0,13,0
중구,202009,1,7,0,2,2,0,0,0,2,0,2,2,0,0,16,0
중구,202010,3,6,0,2,3,1,0,1,2,2,1,6,0,0,18,0
중구,202011,4,5,0,0,3,0,0,2,5,1,3,1,0,0,17,0
중구,202012,2,5,0,1,6,2,0,1,0,0,3,3,0,0,15,0
중구,202101,1,4,0,0,4,1,0,1,0,1,0,2,0,0,10,0
중구,202102,2,4,0,0,4,0,0,0,0,0,0,2,0,0,7,0
중구,202103,2,4,0,1,4,0,2,0,2,0,5,5,0,0,19,0
중구,202104,0,10,0,2,1,0,0,1,2,0,3,1,0,0,20,0
중구,202105,3,3,0,0,7,0,0,3,2,0,2,0,0,0,16,0
중구,202106,5,4,0,0,4,0,0,0,2,0,5,5,2,0,15,0
중구,202107,2,3,0,1,3,1,2,2,3,0,0,3,0,0,7,0
중구,202108,0,2,1,1,3,1,0,0,6,0,3,1,0,0,17,0
중구,202109,2,4,0,1,1,1,0,3,3,0,0,5,0,0,12,0
중구,202110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
중랑구,201902,0,0,0,0,3,0,0,0,0,2,1,4,0,0,6,0
중랑구,201903,3,3,0,0,2,0,0,0,0,1,0,3,0,0,13,1
중랑구,201904,1,3,0,0,3,0,0,0,1,5,1,6,0,1,14,0
중랑구,201905,0,1,0,0,4,0,0,0,0,1,3,4,0,0,11,0
중랑구,201906,0,1,1,0,0,0,0,0,1,2,0,5,0,0,8,1
중랑구,201907,0,2,0,1,5,0,0,0,2,2,1,3,0,0,14,0
중랑구,201908,0,1,0,0,1,0,0,0,2,1,1,5,0,0,8,0
중랑구,201909,0,3,0,0,1,0,0,0,0,5,0,2,0,0,8,0
중랑구,201910,2,3,0,0,3,0,0,0,2,1,1,3,0,0,9,1
중랑구,201911,0,3,0,0,3,0,0,0,0,2,0,3,0,0,7,3
중랑구,201912,0,1,0,0,4,0,0,0,2,2,0,5,0,0,10,1
중랑구,202001,1,1,0,0,3,0,0,0,2,1,0,7,0,0,10,0
중랑구,202002,0,1,1,0,2,0,0,0,2,2,0,3,0,0,17,0
중랑구,202003,2,1,0,0,3,0,0,0,2,4,0,2,0,0,4,0
중랑구,202004,1,1,0,0,0,0,0,0,0,2,0,2,0,0,9,0
중랑구,202005,0,1,0,0,1,0,0,0,0,0,1,3,0,0,9,0
중랑구,202006,0,3,0,0,1,0,0,0,2,3,0,2,0,0,12,0
중랑구,202007,0,2,0,0,1,0,0,0,0,1,0,3,0,0,9,2
중랑구,202008,2,3,0,0,2,0,0,0,0,2,1,6,0,0,19,0
중랑구,202009,0,1,0,0,5,0,0,0,0,1,0,4,0,0,7,1
중랑구,202010,1,1,0,0,0,0,0,0,0,2,0,8,0,3,15,1
중랑구,202011,0,5,0,0,4,0,0,0,0,4,1,3,0,0,16,0
중랑구,202012,1,1,0,0,2,0,0,0,1,3,2,3,0,0,7,0
중랑구,202101,2,0,0,0,0,0,0,0,0,3,0,2,0,0,14,0
중랑구,202102,1,0,0,1,2,0,0,0,0,0,1,2,0,0,11,0
중랑구,202103,0,1,0,0,1,1,0,0,0,0,0,8,0,0,9,0
중랑구,202104,1,7,0,1,6,0,0,0,1,3,1,12,0,0,22,0
중랑구,202105,1,3,0,0,2,0,0,0,0,3,0,5,0,0,13,1
중랑구,202106,0,1,0,0,1,0,0,0,1,2,0,5,0,0,9,0
중랑구,202107,0,2,0,0,1,0,0,1,0,1,1,1,0,1,9,0
중랑구,202108,1,4,0,0,3,0,0,0,0,2,1,4,0,0,10,0
중랑구,202109,0,3,0,0,4,0,0,0,1,2,1,3,0,0,16,0
중랑구,202110,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
