,지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
247,금천구,202006,4.0,1.724137931,0.0,0.0,2.43902439,0.0,3.125,0.0,0.0,8.0,5.555555556,1.063829787,0.0,0.0,1.712328767,0.0
248,금천구,202007,0.0,1.724137931,0.0,8.333333333,2.43902439,0.0,0.0,0.0,0.0,0.0,2.777777778,0.0,0.0,0.0,2.397260274,0.0
249,금천구,202008,4.0,0.0,0.0,8.333333333,2.43902439,16.66666667,6.25,0.0,4.545454545,4.0,0.0,5.319148936,0.0,0.0,1.712328767,14.28571429
250,금천구,202009,4.0,6.896551724,0.0,8.333333333,4.87804878,0.0,6.25,0.0,4.545454545,0.0,5.555555556,2.127659574,0.0,0.0,1.712328767,14.28571429
251,금천구,202010,0.0,3.448275862,0.0,0.0,7.317073171,16.66666667,0.0,0.0,4.545454545,4.0,5.555555556,2.127659574,0.0,0.0,4.109589041,0.0
252,금천구,202011,4.0,3.448275862,0.0,0.0,2.43902439,16.66666667,3.125,0.0,9.090909091,12.0,5.555555556,3.191489362,0.0,0.0,4.452054795,0.0
253,금천구,202012,0.0,0.0,0.0,8.333333333,2.43902439,0.0,3.125,0.0,0.0,4.0,2.777777778,5.319148936,0.0,0.0,3.767123288,0.0
254,금천구,202101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545,0.0,0.0,2.127659574,0.0,0.0,2.739726027,0.0
255,금천구,202102,0.0,1.724137931,0.0,0.0,0.0,0.0,0.0,25.0,4.545454545,4.0,2.777777778,1.063829787,0.0,0.0,2.739726027,0.0
256,금천구,202103,4.0,3.448275862,0.0,16.66666667,2.43902439,0.0,0.0,0.0,0.0,0.0,0.0,2.127659574,0.0,0.0,1.712328767,14.28571429
257,금천구,202104,8.0,5.172413793,0.0,8.333333333,2.43902439,0.0,0.0,0.0,0.0,0.0,5.555555556,4.255319149,0.0,20.0,5.136986301,0.0
258,금천구,202105,0.0,6.896551724,0.0,0.0,2.43902439,0.0,9.375,0.0,0.0,0.0,8.333333333,3.191489362,0.0,0.0,4.109589041,0.0
259,금천구,202106,0.0,1.724137931,0.0,0.0,2.43902439,0.0,0.0,0.0,0.0,0.0,0.0,4.255319149,0.0,0.0,5.136986301,0.0
260,금천구,202107,0.0,5.172413793,0.0,0.0,2.43902439,16.66666667,9.375,0.0,0.0,0.0,2.777777778,6.382978723,0.0,0.0,2.739726027,0.0
261,금천구,202108,0.0,5.172413793,0.0,8.333333333,2.43902439,0.0,6.25,0.0,4.545454545,0.0,2.777777778,3.191489362,0.0,0.0,2.054794521,0.0
262,금천구,202109,16.0,8.620689655,0.0,0.0,2.43902439,0.0,3.125,0.0,4.545454545,8.0,5.555555556,5.319148936,0.0,20.0,3.082191781,0.0
263,금천구,202110,0.0,0.0,0.0,0.0,2.43902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02739726,0.0
276,노원구,202002,2.941176471,3.278688525,0.0,7.142857143,1.075268817,0.0,0.0,33.33333333,2.325581395,0.0,0.0,3.409090909,0.0,9.090909091,3.092783505,0.0
277,노원구,202003,0.0,3.278688525,0.0,0.0,3.225806452,12.5,9.090909091,0.0,4.651162791,0.0,0.0,5.113636364,0.0,0.0,2.577319588,0.0
278,노원구,202004,0.0,1.639344262,0.0,0.0,1.075268817,0.0,9.090909091,0.0,0.0,0.0,3.846153846,3.409090909,0.0,0.0,2.577319588,0.0
279,노원구,202005,2.941176471,4.098360656,0.0,0.0,1.075268817,25.0,0.0,0.0,11.62790698,0.0,11.53846154,2.272727273,0.0,9.090909091,0.515463918,0.0
280,노원구,202006,8.823529412,4.918032787,25.0,0.0,2.150537634,12.5,0.0,0.0,2.325581395,0.0,19.23076923,2.272727273,33.33333333,9.090909091,3.865979381,36.36363636
281,노원구,202007,0.0,0.819672131,0.0,0.0,2.150537634,0.0,18.18181818,0.0,2.325581395,0.0,0.0,2.272727273,0.0,0.0,2.577319588,0.0
282,노원구,202008,2.941176471,1.639344262,0.0,7.142857143,1.075268817,0.0,0.0,0.0,2.325581395,0.0,3.846153846,2.272727273,0.0,0.0,3.865979381,0.0
283,노원구,202009,2.941176471,3.278688525,0.0,0.0,1.075268817,0.0,0.0,0.0,0.0,0.0,3.846153846,2.840909091,0.0,9.090909091,2.577319588,0.0
284,노원구,202010,0.0,3.278688525,0.0,0.0,1.075268817,12.5,9.090909091,0.0,4.651162791,0.0,0.0,1.136363636,0.0,0.0,3.865979381,0.0
285,노원구,202011,0.0,3.278688525,0.0,0.0,6.451612903,0.0,9.090909091,0.0,2.325581395,0.0,11.53846154,2.840909091,0.0,0.0,2.835051546,0.0
286,노원구,202012,8.823529412,2.459016393,0.0,7.142857143,2.150537634,0.0,0.0,0.0,0.0,0.0,0.0,0.568181818,0.0,0.0,1.288659794,0.0
287,노원구,202101,2.941176471,4.918032787,0.0,0.0,1.075268817,12.5,9.090909091,0.0,13.95348837,0.0,0.0,1.704545455,0.0,9.090909091,2.835051546,0.0
288,노원구,202102,2.941176471,0.819672131,0.0,0.0,3.225806452,0.0,0.0,0.0,0.0,50.0,0.0,4.545454545,0.0,9.090909091,3.350515464,0.0
289,노원구,202103,5.882352941,4.098360656,0.0,7.142857143,4.301075269,0.0,0.0,0.0,4.651162791,0.0,3.846153846,3.409090909,0.0,0.0,2.319587629,0.0
290,노원구,202104,5.882352941,3.278688525,25.0,0.0,3.225806452,12.5,0.0,0.0,0.0,0.0,7.692307692,5.113636364,66.66666667,0.0,2.577319588,9.090909091
291,노원구,202105,0.0,7.37704918,25.0,0.0,4.301075269,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545,0.0,0.0,3.608247423,0.0
292,노원구,202106,0.0,1.639344262,0.0,0.0,3.225806452,0.0,0.0,0.0,4.651162791,0.0,0.0,5.681818182,0.0,0.0,2.319587629,0.0
293,노원구,202107,0.0,4.098360656,0.0,7.142857143,2.150537634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835051546,0.0
294,노원구,202108,8.823529412,2.459016393,0.0,0.0,1.075268817,0.0,0.0,33.33333333,2.325581395,0.0,3.846153846,1.704545455,0.0,0.0,3.608247423,0.0
295,노원구,202109,2.941176471,2.459016393,0.0,7.142857143,0.0,0.0,0.0,0.0,2.325581395,0.0,0.0,1.136363636,0.0,9.090909091,4.639175258,0.0
296,노원구,202110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568181818,0.0,0.0,0.0,0.0
309,도봉구,202002,7.142857143,2.43902439,0.0,0.0,4.615384615,0.0,0.0,20.0,7.692307692,16.66666667,0.0,4.761904762,0.0,16.66666667,3.666666667,0.0
310,도봉구,202003,0.0,4.87804878,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587301587,0.0,0.0,3.0,0.0
311,도봉구,202004,3.571428571,4.87804878,0.0,0.0,6.153846154,0.0,5.0,0.0,3.846153846,0.0,0.0,1.587301587,0.0,0.0,1.666666667,0.0
312,도봉구,202005,0.0,0.0,0.0,0.0,1.538461538,0.0,0.0,20.0,3.846153846,0.0,0.0,3.968253968,0.0,0.0,0.666666667,0.0
313,도봉구,202006,0.0,0.0,0.0,6.25,6.153846154,0.0,5.0,0.0,0.0,0.0,0.0,4.761904762,0.0,0.0,2.0,0.0
314,도봉구,202007,0.0,0.0,16.66666667,0.0,3.076923077,0.0,0.0,0.0,3.846153846,0.0,6.666666667,3.968253968,0.0,0.0,0.333333333,20.0
315,도봉구,202008,0.0,4.87804878,16.66666667,0.0,0.0,50.0,5.0,0.0,7.692307692,0.0,0.0,3.174603175,0.0,0.0,2.666666667,0.0
316,도봉구,202009,0.0,0.0,16.66666667,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,13.33333333,1.587301587,50.0,0.0,2.333333333,0.0
317,도봉구,202010,3.571428571,0.0,0.0,0.0,1.538461538,0.0,5.0,0.0,7.692307692,0.0,0.0,3.968253968,0.0,0.0,3.0,0.0
318,도봉구,202011,3.571428571,2.43902439,0.0,0.0,4.615384615,50.0,5.0,20.0,0.0,0.0,0.0,0.793650794,0.0,0.0,1.333333333,0.0
319,도봉구,202012,0.0,4.87804878,0.0,0.0,1.538461538,0.0,5.0,0.0,0.0,0.0,0.0,3.968253968,0.0,16.66666667,2.0,0.0
320,도봉구,202101,0.0,2.43902439,0.0,0.0,3.076923077,0.0,0.0,0.0,7.692307692,0.0,0.0,0.793650794,50.0,0.0,2.0,0.0
321,도봉구,202102,0.0,0.0,0.0,6.25,0.0,0.0,5.0,0.0,0.0,16.66666667,0.0,0.793650794,0.0,0.0,1.0,0.0
322,도봉구,202103,0.0,4.87804878,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,2.380952381,0.0,0.0,2.666666667,0.0
323,도봉구,202104,10.71428571,0.0,0.0,0.0,6.153846154,0.0,5.0,0.0,0.0,0.0,0.0,4.761904762,0.0,0.0,4.0,40.0
324,도봉구,202105,0.0,4.87804878,0.0,12.5,0.0,0.0,5.0,0.0,3.846153846,0.0,6.666666667,2.380952381,0.0,0.0,3.333333333,0.0
325,도봉구,202106,3.571428571,2.43902439,0.0,0.0,3.076923077,0.0,10.0,0.0,0.0,16.66666667,6.666666667,3.968253968,0.0,0.0,2.0,0.0
326,도봉구,202107,7.142857143,4.87804878,0.0,6.25,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,4.761904762,0.0,0.0,4.0,0.0
327,도봉구,202108,7.142857143,17.07317073,16.66666667,6.25,23.07692308,0.0,5.0,0.0,11.53846154,0.0,6.666666667,11.9047619,0.0,0.0,12.33333333,20.0
328,도봉구,202109,0.0,7.317073171,0.0,0.0,10.76923077,0.0,5.0,0.0,3.846153846,16.66666667,6.666666667,4.761904762,0.0,0.0,5.333333333,0.0
329,도봉구,202110,0.0,0.0,0.0,0.0,1.538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,동대문구,202002,2.564102564,3.968253968,20.0,7.142857143,1.492537313,0.0,0.0,0.0,0.0,7.692307692,6.666666667,1.219512195,0.0,0.0,2.48447205,0.0
343,동대문구,202003,2.564102564,3.968253968,0.0,0.0,1.492537313,0.0,0.0,0.0,4.347826087,11.53846154,3.333333333,3.658536585,0.0,0.0,2.48447205,0.0
344,동대문구,202004,0.0,0.793650794,0.0,0.0,8.955223881,0.0,0.0,0.0,0.0,0.0,0.0,1.829268293,0.0,0.0,2.48447205,0.0
345,동대문구,202005,0.0,2.380952381,0.0,0.0,0.0,0.0,0.0,0.0,4.347826087,3.846153846,6.666666667,1.829268293,0.0,0.0,3.105590062,0.0
346,동대문구,202006,0.0,3.968253968,0.0,0.0,0.0,0.0,7.142857143,0.0,2.173913043,0.0,3.333333333,3.658536585,0.0,0.0,2.691511387,7.692307692
347,동대문구,202007,7.692307692,2.380952381,20.0,0.0,1.492537313,0.0,0.0,0.0,0.0,3.846153846,0.0,1.829268293,0.0,0.0,2.277432712,0.0
348,동대문구,202008,5.128205128,2.380952381,0.0,0.0,2.985074627,0.0,0.0,20.0,2.173913043,3.846153846,3.333333333,2.43902439,0.0,0.0,3.933747412,0.0
349,동대문구,202009,0.0,0.793650794,0.0,0.0,1.492537313,0.0,0.0,0.0,2.173913043,3.846153846,0.0,1.219512195,0.0,11.11111111,3.726708075,7.692307692
350,동대문구,202010,2.564102564,0.793650794,0.0,0.0,1.492537313,25.0,7.142857143,0.0,2.173913043,3.846153846,3.333333333,2.43902439,0.0,22.22222222,3.519668737,0.0
351,동대문구,202011,5.128205128,3.174603175,0.0,0.0,4.47761194,0.0,14.28571429,0.0,8.695652174,3.846153846,10.0,1.219512195,0.0,22.22222222,4.140786749,0.0
352,동대문구,202012,12.82051282,3.174603175,0.0,0.0,2.985074627,0.0,0.0,0.0,2.173913043,3.846153846,6.666666667,4.87804878,0.0,0.0,2.898550725,0.0
353,동대문구,202101,5.128205128,1.587301587,0.0,7.142857143,0.0,25.0,0.0,0.0,2.173913043,0.0,3.333333333,1.829268293,0.0,0.0,1.449275362,0.0
354,동대문구,202102,5.128205128,3.968253968,0.0,0.0,1.492537313,50.0,0.0,0.0,8.695652174,0.0,0.0,2.43902439,0.0,0.0,1.863354037,7.692307692
355,동대문구,202103,2.564102564,2.380952381,0.0,0.0,4.47761194,0.0,0.0,20.0,2.173913043,0.0,3.333333333,3.658536585,0.0,0.0,2.48447205,7.692307692
356,동대문구,202104,0.0,7.142857143,0.0,0.0,5.970149254,0.0,0.0,20.0,2.173913043,7.692307692,3.333333333,3.658536585,0.0,0.0,4.347826087,0.0
357,동대문구,202105,0.0,6.349206349,20.0,0.0,0.0,0.0,0.0,0.0,6.52173913,3.846153846,3.333333333,4.268292683,0.0,0.0,3.3126294,0.0
358,동대문구,202106,2.564102564,1.587301587,0.0,0.0,2.985074627,0.0,0.0,0.0,4.347826087,3.846153846,0.0,2.43902439,0.0,11.11111111,3.3126294,7.692307692
359,동대문구,202107,0.0,3.174603175,0.0,0.0,1.492537313,0.0,7.142857143,0.0,4.347826087,0.0,0.0,0.609756098,0.0,0.0,2.691511387,0.0
360,동대문구,202108,0.0,3.174603175,0.0,0.0,4.47761194,0.0,0.0,0.0,2.173913043,0.0,6.666666667,2.43902439,0.0,0.0,1.035196687,7.692307692
361,동대문구,202109,5.128205128,5.555555556,0.0,0.0,2.985074627,0.0,0.0,0.0,2.173913043,0.0,3.333333333,2.43902439,0.0,0.0,2.898550725,0.0
362,동대문구,202110,0.0,0.793650794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414078675,7.692307692
375,동작구,202002,0.0,1.307189542,0.0,0.0,2.409638554,0.0,0.0,0.0,0.0,4.444444444,0.0,3.278688525,0.0,0.0,2.127659574,0.0
376,동작구,202003,4.918032787,2.614379085,0.0,7.692307692,2.409638554,0.0,0.0,0.0,7.692307692,0.0,3.703703704,1.639344262,0.0,0.0,3.191489362,0.0
377,동작구,202004,3.278688525,3.267973856,0.0,0.0,3.614457831,0.0,0.0,14.28571429,0.0,2.222222222,3.703703704,0.819672131,0.0,0.0,2.127659574,0.0
378,동작구,202005,1.639344262,1.307189542,0.0,0.0,1.204819277,0.0,0.0,14.28571429,7.692307692,2.222222222,7.407407407,1.639344262,0.0,0.0,1.418439716,0.0
379,동작구,202006,0.0,1.960784314,0.0,0.0,0.0,0.0,0.0,0.0,3.846153846,2.222222222,7.407407407,1.639344262,0.0,0.0,2.127659574,25.0
380,동작구,202007,1.639344262,3.921568627,0.0,0.0,3.614457831,0.0,0.0,0.0,0.0,0.0,0.0,4.918032787,0.0,0.0,1.063829787,0.0
381,동작구,202008,1.639344262,3.267973856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.444444444,0.0,2.459016393,0.0,0.0,2.482269504,25.0
382,동작구,202009,6.557377049,1.307189542,0.0,0.0,1.204819277,0.0,6.25,0.0,0.0,0.0,0.0,2.459016393,0.0,0.0,2.482269504,25.0
383,동작구,202010,0.0,0.653594771,0.0,15.38461538,1.204819277,50.0,6.25,0.0,7.692307692,0.0,3.703703704,2.459016393,0.0,0.0,2.482269504,0.0
384,동작구,202011,1.639344262,3.267973856,0.0,0.0,2.409638554,0.0,6.25,0.0,3.846153846,2.222222222,0.0,1.639344262,0.0,0.0,2.482269504,0.0
385,동작구,202012,18.03278689,16.99346405,0.0,30.76923077,8.43373494,50.0,25.0,14.28571429,11.53846154,15.55555556,18.51851852,17.21311475,0.0,0.0,12.76595745,0.0
386,동작구,202101,1.639344262,0.653594771,0.0,7.692307692,1.204819277,0.0,0.0,0.0,0.0,2.222222222,0.0,2.459016393,0.0,14.28571429,3.191489362,0.0
387,동작구,202102,0.0,2.614379085,0.0,0.0,1.204819277,0.0,6.25,14.28571429,3.846153846,2.222222222,0.0,2.459016393,0.0,0.0,1.418439716,0.0
388,동작구,202103,0.0,3.267973856,0.0,7.692307692,0.0,0.0,6.25,0.0,0.0,4.444444444,18.51851852,2.459016393,0.0,0.0,3.191489362,0.0
389,동작구,202104,0.0,3.267973856,0.0,0.0,8.43373494,0.0,6.25,0.0,3.846153846,0.0,0.0,1.639344262,100.0,0.0,2.836879433,0.0
390,동작구,202105,3.278688525,1.307189542,25.0,0.0,3.614457831,0.0,0.0,0.0,7.692307692,0.0,0.0,0.819672131,0.0,0.0,3.90070922,0.0
391,동작구,202106,1.639344262,5.882352941,25.0,0.0,2.409638554,0.0,6.25,0.0,0.0,0.0,0.0,3.278688525,0.0,0.0,3.191489362,0.0
392,동작구,202107,1.639344262,1.307189542,0.0,0.0,2.409638554,0.0,0.0,0.0,0.0,2.222222222,3.703703704,2.459016393,0.0,0.0,2.482269504,0.0
393,동작구,202108,1.639344262,3.921568627,0.0,0.0,2.409638554,0.0,0.0,0.0,0.0,2.222222222,0.0,1.639344262,0.0,0.0,2.836879433,0.0
394,동작구,202109,1.639344262,0.653594771,0.0,0.0,2.409638554,0.0,0.0,14.28571429,3.846153846,8.888888889,3.703703704,2.459016393,0.0,0.0,2.127659574,0.0
395,동작구,202110,0.0,0.653594771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.703703704,1.639344262,0.0,0.0,0.0,0.0
408,마포구,202002,2.659574468,1.581508516,11.11111111,5.263157895,1.492537313,0.0,0.0,2.083333333,2.48447205,0.0,0.0,0.689655172,0.0,0.0,3.046357616,0.0
409,마포구,202003,2.127659574,2.798053528,0.0,3.238866397,2.985074627,0.0,0.0,6.25,4.968944099,0.0,4.761904762,2.068965517,0.0,0.0,2.38410596,0.0
410,마포구,202004,0.531914894,1.703163017,11.11111111,2.834008097,2.23880597,0.0,0.0,6.25,1.863354037,0.0,7.936507937,1.724137931,0.0,0.0,2.38410596,0.0
411,마포구,202005,4.787234043,2.798053528,0.0,1.619433198,0.0,0.0,0.0,0.0,3.105590062,13.63636364,3.174603175,0.689655172,0.0,0.0,1.589403974,0.0
412,마포구,202006,0.531914894,2.433090024,11.11111111,2.834008097,3.731343284,0.0,0.0,2.083333333,2.48447205,0.0,4.761904762,1.724137931,0.0,0.0,2.251655629,0.0
413,마포구,202007,3.723404255,3.284671533,11.11111111,3.643724696,1.492537313,0.0,0.0,2.083333333,1.242236025,4.545454545,1.587301587,5.172413793,0.0,6.25,2.119205298,20.0
414,마포구,202008,4.787234043,3.163017032,0.0,4.048582996,2.985074627,0.0,0.0,8.333333333,3.105590062,0.0,6.349206349,3.448275862,14.28571429,18.75,1.986754967,20.0
415,마포구,202009,4.255319149,3.406326034,0.0,1.619433198,2.23880597,20.0,0.0,2.083333333,1.242236025,4.545454545,1.587301587,2.75862069,0.0,0.0,3.178807947,0.0
416,마포구,202010,3.191489362,3.527980535,0.0,2.024291498,0.0,0.0,0.0,2.083333333,4.347826087,0.0,0.0,2.413793103,0.0,0.0,3.046357616,0.0
417,마포구,202011,3.723404255,5.96107056,0.0,2.024291498,4.47761194,0.0,0.0,4.166666667,2.48447205,4.545454545,0.0,2.413793103,0.0,0.0,4.238410596,0.0
418,마포구,202012,0.531914894,3.406326034,0.0,3.238866397,8.208955224,40.0,0.0,2.083333333,2.48447205,0.0,1.587301587,2.413793103,0.0,6.25,3.311258278,0.0
419,마포구,202101,0.0,2.311435523,0.0,1.619433198,0.746268657,0.0,0.0,4.166666667,4.347826087,0.0,0.0,0.689655172,14.28571429,0.0,1.456953642,0.0
420,마포구,202102,3.723404255,2.554744526,0.0,1.619433198,2.23880597,0.0,0.0,2.083333333,0.0,0.0,3.174603175,1.034482759,0.0,0.0,2.649006623,0.0
421,마포구,202103,1.063829787,4.744525547,0.0,3.643724696,2.985074627,0.0,0.0,4.166666667,1.863354037,4.545454545,0.0,2.75862069,0.0,6.25,2.119205298,0.0
422,마포구,202104,4.255319149,4.257907543,0.0,1.619433198,1.492537313,0.0,0.0,2.083333333,2.48447205,0.0,3.174603175,2.75862069,0.0,0.0,4.900662252,20.0
423,마포구,202105,2.659574468,4.622871046,11.11111111,2.834008097,2.985074627,0.0,0.0,2.083333333,1.863354037,4.545454545,3.174603175,1.379310345,0.0,12.5,2.649006623,0.0
424,마포구,202106,1.063829787,4.744525547,11.11111111,1.619433198,2.23880597,0.0,0.0,2.083333333,3.726708075,13.63636364,4.761904762,2.413793103,0.0,12.5,2.38410596,0.0
425,마포구,202107,1.595744681,3.771289538,0.0,1.619433198,2.23880597,0.0,0.0,0.0,1.863354037,4.545454545,0.0,1.724137931,14.28571429,0.0,2.516556291,0.0
426,마포구,202108,2.127659574,3.406326034,11.11111111,1.619433198,0.746268657,0.0,0.0,0.0,4.347826087,0.0,0.0,1.034482759,0.0,6.25,2.781456954,0.0
427,마포구,202109,3.191489362,3.163017032,0.0,1.619433198,2.23880597,0.0,0.0,2.083333333,0.621118012,4.545454545,6.349206349,4.137931034,0.0,0.0,2.38410596,0.0
428,마포구,202110,1.063829787,0.486618005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344827586,0.0,0.0,0.264900662,0.0
441,서대문구,202002,1.470588235,3.468208092,0.0,0.0,2.884615385,0.0,0.0,6.666666667,0.0,0.0,0.0,3.448275862,0.0,0.0,2.813852814,0.0
442,서대문구,202003,5.882352941,2.89017341,0.0,0.0,2.884615385,0.0,0.0,0.0,4.166666667,4.545454545,0.0,3.448275862,0.0,0.0,2.164502165,0.0
443,서대문구,202004,2.205882353,1.156069364,0.0,5.714285714,0.961538462,0.0,0.0,0.0,4.166666667,6.060606061,14.28571429,2.75862069,0.0,0.0,0.649350649,0.0
444,서대문구,202005,2.941176471,1.734104046,0.0,8.571428571,0.961538462,0.0,0.0,0.0,2.083333333,0.0,3.571428571,3.448275862,0.0,0.0,1.515151515,0.0
445,서대문구,202006,1.470588235,2.312138728,0.0,0.0,2.884615385,0.0,0.0,0.0,0.0,0.0,3.571428571,2.75862069,0.0,0.0,1.515151515,0.0
446,서대문구,202007,0.0,2.89017341,0.0,0.0,0.961538462,33.33333333,0.0,0.0,2.083333333,3.03030303,0.0,1.379310345,0.0,0.0,3.896103896,0.0
447,서대문구,202008,2.205882353,2.312138728,0.0,8.571428571,2.884615385,0.0,0.0,0.0,2.083333333,3.03030303,3.571428571,4.827586207,0.0,0.0,3.246753247,0.0
448,서대문구,202009,2.941176471,2.312138728,0.0,0.0,1.923076923,0.0,0.0,0.0,2.083333333,3.03030303,3.571428571,4.137931034,0.0,0.0,2.597402597,0.0
449,서대문구,202010,2.205882353,3.468208092,0.0,5.714285714,0.961538462,0.0,0.0,0.0,4.166666667,6.060606061,0.0,2.75862069,0.0,0.0,3.246753247,0.0
450,서대문구,202011,0.735294118,4.046242775,0.0,0.0,0.961538462,0.0,0.0,6.666666667,6.25,1.515151515,0.0,1.379310345,0.0,0.0,3.463203463,0.0
451,서대문구,202012,6.617647059,6.936416185,0.0,2.857142857,7.692307692,0.0,25.0,6.666666667,2.083333333,3.03030303,0.0,3.448275862,0.0,0.0,3.896103896,0.0
452,서대문구,202101,1.470588235,2.89017341,0.0,0.0,4.807692308,0.0,0.0,0.0,2.083333333,1.515151515,3.571428571,4.137931034,0.0,0.0,2.813852814,0.0
453,서대문구,202102,2.941176471,4.624277457,0.0,0.0,2.884615385,0.0,0.0,0.0,2.083333333,1.515151515,7.142857143,0.689655172,0.0,0.0,1.948051948,0.0
454,서대문구,202103,4.411764706,2.89017341,0.0,0.0,2.884615385,0.0,0.0,6.666666667,8.333333333,1.515151515,3.571428571,3.448275862,0.0,20.0,3.463203463,0.0
455,서대문구,202104,2.205882353,4.624277457,16.66666667,2.857142857,0.961538462,0.0,0.0,6.666666667,0.0,3.03030303,3.571428571,2.068965517,0.0,0.0,3.03030303,0.0
456,서대문구,202105,8.823529412,5.202312139,0.0,8.571428571,7.692307692,0.0,0.0,13.33333333,4.166666667,6.060606061,14.28571429,5.517241379,0.0,20.0,5.411255411,50.0
457,서대문구,202106,2.205882353,2.89017341,0.0,2.857142857,3.846153846,0.0,0.0,0.0,8.333333333,3.03030303,3.571428571,4.137931034,0.0,0.0,2.597402597,0.0
458,서대문구,202107,1.470588235,2.89017341,0.0,0.0,1.923076923,0.0,0.0,6.666666667,2.083333333,0.0,3.571428571,2.75862069,0.0,0.0,1.515151515,0.0
459,서대문구,202108,2.941176471,2.312138728,16.66666667,2.857142857,3.846153846,33.33333333,0.0,0.0,4.166666667,1.515151515,0.0,2.068965517,0.0,0.0,2.380952381,0.0
460,서대문구,202109,1.470588235,4.046242775,16.66666667,2.857142857,1.923076923,0.0,0.0,6.666666667,2.083333333,1.515151515,0.0,4.827586207,0.0,0.0,3.246753247,0.0
461,서대문구,202110,0.0,0.0,0.0,0.0,0.961538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216450216,0.0
474,서초구,202002,6.849315068,3.305785124,8.333333333,2.631578947,0.869565217,0.0,0.0,16.66666667,6.097560976,10.0,3.921568627,4.347826087,0.0,14.28571429,3.503649635,0.0
475,서초구,202003,6.164383562,4.132231405,8.333333333,2.631578947,6.086956522,0.0,0.0,0.0,4.87804878,0.0,0.0,2.173913043,0.0,0.0,3.649635036,0.0
476,서초구,202004,3.424657534,2.066115702,0.0,5.263157895,4.347826087,0.0,0.0,0.0,4.87804878,5.0,3.921568627,2.173913043,0.0,0.0,2.189781022,0.0
477,서초구,202005,1.369863014,1.652892562,0.0,1.315789474,1.739130435,9.090909091,0.0,0.0,2.43902439,10.0,3.921568627,2.173913043,0.0,0.0,2.189781022,0.0
478,서초구,202006,1.369863014,2.479338843,8.333333333,3.947368421,0.869565217,9.090909091,0.0,0.0,3.658536585,0.0,0.0,0.724637681,0.0,0.0,2.335766423,0.0
479,서초구,202007,2.739726027,2.066115702,0.0,3.947368421,2.608695652,0.0,0.0,4.166666667,0.0,5.0,3.921568627,3.623188406,0.0,0.0,3.065693431,0.0
480,서초구,202008,4.109589041,3.305785124,0.0,2.631578947,2.608695652,9.090909091,14.28571429,4.166666667,1.219512195,5.0,3.921568627,1.449275362,0.0,0.0,1.897810219,0.0
481,서초구,202009,1.369863014,3.305785124,0.0,1.315789474,1.739130435,9.090909091,42.85714286,0.0,1.219512195,0.0,1.960784314,4.347826087,50.0,0.0,2.335766423,0.0
482,서초구,202010,0.684931507,3.719008264,8.333333333,1.315789474,4.347826087,9.090909091,0.0,0.0,1.219512195,0.0,3.921568627,3.623188406,0.0,14.28571429,3.211678832,0.0
483,서초구,202011,6.164383562,3.719008264,8.333333333,5.263157895,7.826086957,9.090909091,0.0,0.0,12.19512195,10.0,3.921568627,1.449275362,0.0,0.0,3.503649635,0.0
484,서초구,202012,6.164383562,7.024793388,0.0,1.315789474,4.347826087,9.090909091,0.0,4.166666667,2.43902439,5.0,1.960784314,3.623188406,0.0,0.0,3.941605839,0.0
485,서초구,202101,4.794520548,2.479338843,8.333333333,0.0,1.739130435,9.090909091,0.0,4.166666667,1.219512195,0.0,3.921568627,5.797101449,0.0,0.0,2.481751825,0.0
486,서초구,202102,2.054794521,3.305785124,0.0,1.315789474,5.217391304,0.0,14.28571429,4.166666667,1.219512195,0.0,1.960784314,2.898550725,0.0,0.0,2.189781022,0.0
487,서초구,202103,3.424657534,5.785123967,0.0,0.0,1.739130435,0.0,14.28571429,0.0,4.87804878,0.0,1.960784314,2.173913043,0.0,0.0,2.919708029,0.0
488,서초구,202104,1.369863014,3.719008264,8.333333333,5.263157895,6.086956522,9.090909091,0.0,8.333333333,1.219512195,5.0,5.882352941,5.072463768,0.0,0.0,4.087591241,0.0
