지역(구),폐업연월,경양식,기타,김밥(도시락),까페,분식,뷔페식,식육(숯불구이),외국음식전문점(인도태국등),일식,정종/대포집/소주방,중국식,통닭(치킨),패밀리레스트랑,패스트푸드,한식,횟집
관악구,202105,5.128205128,6.849315068,0,0,3.496503497,0,7.407407407,13.33333333,10.71428571,6.382978723,2.941176471,5.381165919,0,0,2.98245614,0
관악구,202106,5.982905983,2.739726027,0,0,5.594405594,0,0,0,1.785714286,2.127659574,11.76470588,2.69058296,0,0,3.859649123,8.333333333
관악구,202107,3.418803419,5.479452055,0,0,6.293706294,0,3.703703704,6.666666667,1.785714286,2.127659574,2.941176471,1.34529148,0,0,4.210526316,16.66666667
관악구,202108,5.128205128,4.109589041,12.5,5.882352941,6.293706294,9.090909091,3.703703704,13.33333333,0,2.127659574,2.941176471,4.035874439,0,0,2.98245614,0
관악구,202109,5.982905983,1.369863014,0,5.882352941,4.895104895,9.090909091,0,0,3.571428571,4.255319149,2.941176471,5.381165919,0,0,4.035087719,0
관악구,202110,0,0,0,0,0.699300699,0,0,0,0,0,0,0,0,0,0.175438596,0
광진구,201902,6.944444444,2,0,0,4.464285714,0,0,0,0,12.5,4.255319149,5.952380952,0,0,3.768844221,0
광진구,201903,0,2,0,10.34482759,2.678571429,0,0,0,5.797101449,0,6.382978723,4.166666667,0,0,2.763819095,0
광진구,201904,2.777777778,4,0,6.896551724,3.571428571,0,0,0,4.347826087,0,8.510638298,2.976190476,0,0,5.025125628,0
광진구,201905,1.388888889,3,7.142857143,0,1.785714286,0,0,33.33333333,7.246376812,6.25,4.255319149,3.571428571,0,33.33333333,4.020100503,0
광진구,201906,4.166666667,0,0,3.448275862,4.464285714,0,0,0,2.898550725,6.25,6.382978723,1.785714286,0,0,2.010050251,0
광진구,201907,1.388888889,3,0,3.448275862,2.678571429,0,0,0,1.449275362,0,0,4.761904762,0,0,3.266331658,0
광진구,201908,2.777777778,1,0,0,3.571428571,0,0,0,1.449275362,0,4.255319149,2.380952381,0,0,3.266331658,0
광진구,201909,1.388888889,2,7.142857143,3.448275862,2.678571429,0,0,0,0,6.25,0,2.976190476,0,0,3.266331658,0
광진구,201910,4.166666667,3,7.142857143,0,4.464285714,0,0,0,1.449275362,0,4.255319149,4.761904762,0,33.33333333,3.51758794,0
광진구,201911,5.555555556,4,21.42857143,3.448275862,1.785714286,0,0,0,1.449275362,0,4.255319149,5.357142857,0,0,2.763819095,0
광진구,201912,1.388888889,2,0,13.79310345,1.785714286,20,0,0,4.347826087,0,6.382978723,5.357142857,50,0,2.261306533,0
광진구,202001,5.555555556,2,0,3.448275862,4.464285714,40,0,0,5.797101449,6.25,4.255319149,1.785714286,0,0,1.75879397,0
광진구,202002,2.777777778,2,0,0,5.357142857,0,0,0,2.898550725,0,0,1.785714286,0,0,2.261306533,0
광진구,202003,2.777777778,3,0,3.448275862,3.571428571,0,0,0,4.347826087,0,2.127659574,2.380952381,0,0,3.015075377,0
광진구,202004,5.555555556,2,0,3.448275862,1.785714286,0,0,0,1.449275362,0,0,4.166666667,0,0,1.75879397,0
광진구,202005,4.166666667,2,7.142857143,3.448275862,2.678571429,0,0,0,4.347826087,6.25,0,0.595238095,0,0,3.266331658,0
광진구,202006,1.388888889,1,7.142857143,6.896551724,0.892857143,0,0,0,1.449275362,0,6.382978723,1.19047619,0,0,2.010050251,0
